text_clean,sentiment
dont miss charles chen for android chromeos access at sxsw the google booth in exhibit hall 3 1pm sxsw,positive
reminder charles chen will be talking about android and chromeos access today 1pm the google booth in exhibit hall 3 sxsw,neutral
tomorrow charles chen will be speaking about android and chromeos access the google booth in exhibit hall 3 1pm sxsw,neutral
re group chat apps for sxsw now been told to d l two more apps not yet avail on android this point i'll need phone just for apps,neutral
remember chime in with tweets about your nasatweetup experience between 2 15pm 3pm central time for sxsw session link,neutral
the daily chord tuesday march 8 hackers discover google's music servicestory from rollin link sxsw music news,neutral
the daily chord tuesday march 8 hackers discover google's music servicestory from rolling stone mo link sxsw,neutral
google to circle austin sxsw link,neutral
no google circles at sxsw link ht maybe they're reconsidering the shape,neutral
is google circles just buzz with the corners rounded off might we find out today link sxsw google,neutral
no google circles rt we're not launching any products at sxsw but we're doing plenty else,neutral
10 austin classics not to be missed at sxsw m4blog com twitter for iphone 3 12 11 12 40 pm,neutral
tools for collaboration across boundaries google webex dropbox whiteboarding basecamp join me ipad sxsw evolvingworkplace,neutral
trying to collaborate on sxsw events with a few friends google calendar or plancast,neutral
at sxsw come hear me speak in 40 mins designing ipad interfaces new navigation schemas in ballrm a 11 00am uxdes,neutral
ipad 2 is coming out at sxsw guess apple's pretty desperate to give it attention,negative
if you're coming to sxsw be sure to download the sxsw go app it has all the schedules and locations of the events link,positive
seriously considering leaving my macbook pro at home and flying solo with the ipad for a week think i can make it work sxsw,positive
among the cool goofy things i've spied at sxsw today ipad case made to look like an etchnsketch grown up game of tug o' war,neutral
wishes he could be at the party at sxsw instead of doing homework for tomorrow,neutral
if only i could find at sxsw he's probably fiting with his ipad,neutral
check out coyne pr updates from sxsw link via,neutral
it's just crazy to look around sxsw and realize last year no one had an ipad sxsw,neutral
syd sxsw crew your iphone extra juice pods have been procured,neutral
crazy big crowds now sxsw apple store sxsw link,neutral
if u read d article google say it's a rumor to launch major new social network called circles link sxsw,neutral
at sxsw d l 4 iphone amp come to the uj booth in acc hall 2 snap pics amp send em to us fightthepaddle link,neutral
shipments daily follow appleatxdt 4 updates rt pop up apple store seems to be out of pop up ipad2s sxsw,negative
it's only day 3 and i'm too tired to hold up my ipad this week will be the death of me but it will be a happy death sxsw,neutral
beautiful day in austin come by and grab a slice or two if you check in on google you can get a deal sxswi sxsw,neutral
four more days ipad sxsw weekend battlela,positive
iphone is dead find me on the secret batphone sxsw,negative
google to debut new selective social network today at sxsw link google circles,neutral
trying to decide what session to attend at sxsw but marissa meyer later today is a given,neutral
excellent deck there too rt nth time lucky google's new social network about to launch maybe link sxsw,neutral
quot the default state of users is more leisurely and contemplative quot ipad sxsw,neutral
mobile is definitely the hot topic this year every session is standing room only next lessons learnt building netflix iphone app sxsw,neutral
did apple deliberately chose march 11 for the ipad 2 availability knowing that a large chunk of their customer base will be at sxsw,neutral
google tv demo at the league for extraordinary hackers cool stuff i like web apps on tv google sxsw lxh,positive
best ipad design big chunky elements generous space clarity trumps density tap quality trumps tap quantity tapworthy sxsw,positive
attending designing ipad interfaces new navigation schemas w great stuff so far sxsw,positive
attending designing ipad interfaces new navigation schemas with akqa's lynn teo ballroom a and yes we are hiring sxsw,neutral
check out designing for android at sxsw link sxsw uxamandroid,neutral
check out designing ipad interfaces new navigation schemas sxsw uxdes,neutral
check out designing ipad interfaces new navigation schemas at sxsw link sxsw uxdes,neutral
headed to designing ipad interfaces new navigation schemas at sxsw link sxsw uxdes,neutral
taking in designing ipad interfaces new navigation schemas at sxsw link sxsw uxdes,neutral
adobe has developed an engine to essentially convert swf files to jquery html5 so existing flash files can be portable on your ipad sxsw,neutral
i'm not a developer but awesome name for the event rt join the league of extraordinary h4ckers at sxsw link,neutral
behaviour diff lots of phone calls while using ipad laptop notsomuch with the mobiles internets sxsw,neutral
lovin the digital band sings into iphone amp plays guitar app as fans record vids on ipad2s cnn digital cnngrill sxsw sxswi,positive
why barry diller thinks ipad only content is nuts sxsw link,neutral
why barry diller thinks ipad only content is nuts sxsw link,negative
we really do need another big social network right now thanks sxsw google link,positive
q2 what do u think of google's check in offers testing at sxsw link smccolumbus,neutral
in japan docomo introduced mobile apps six years before apple came out with app store jpmobilesummit sxsw,negative
what time does the apple store at sxsw open pulling the ipad2 trigger,neutral
at sxsw don't forget to come to the privacybootcamp for startups with and in link,neutral
at sxsw don't forget to come to the privacybootcamp for startups with and in acc 9abc at 3 30 cst,neutral
too bad i don't have a button rt i know its sxsw time when i have an abnormal amount of app updates on my iphone,neutral
web devs don't wait in line for ipad 2 at sxsw signup for new relic using promo sxsw2011 and be eligible to win one link,neutral
download 20 free tracks from the sxsw music sampler available on store today link,neutral
download 20 free tracks from the sxsw music sampler available on the store today link,neutral
download 20 free tracks from the sxsw music sampler available on the store today link fb,neutral
downloadfree tracks from the sxsw music sampler available link where are the green lady killers,neutral
guess who drew a bigger crowd at sxsw or a chimp that could work an iphone sorry,neutral
jeez guys dunno about an apple pop up over a gold's gym do u realize how un jobs aesthetic that is sxsw apple,negative
is anyone else using hashable to network at sxsw this week trying out the android version,neutral
